budget,id,overview,popularity,release_date,revenue,title,vote_average,vote_count,release_year,return
0.0,85220.0,"A one-armed street peddler notices that a well-to-do man has dropped his ring, and the peddler returns it to him. The wealthy man is very grateful, and to show his appreciation he takes the peddler to a 'Limb Store', where he pays for a new arm to be attached where his own is missing. But the man soon finds out that his new arm seems to have a will of its own, as it does some things that cause him considerable embarrassment.",0.188317,1908-02-01,0.0,The Thieving Hand,6.4,5.0,1908,0.0
0.0,125021.0,"Jack and Judy are husband and wife, and Howard is Judys father. They live in some fictional undemocratic and repressive country, and tell us a story about their lives, mostly from Jack's point of view.",0.152272,1997-05-23,0.0,The Designated Mourner,8.0,2.0,1997,0.0
0.0,33319.0,"In the War's closing days, when a conscience-driven Japanese soldier fails to get his countrymen to surrender to overwhelming force, he adopts the lifestyle of a Buddhist monk.",2.026764,1956-01-21,0.0,The Burmese Harp,7.7,29.0,1956,0.0
0.0,43410.0,"Michael (Ajay Devgan) , Arjun (Vivek Oberoi) and Lallan (Abhishek Bachchan) are three young men in Kolkata , with different ideals and objectives . Michael is an idealistic youth leader who dreams of a better India being created by the youth power . Arjun is a self-centered , opportunistic , easygoing fellow whose objective is to immigrate to a developed country and make big money . Lallan is a goon who works for Prosenjit Chatterjee (Om Puri) , an immoral politician . The lives of these three different people become intertwined following a murder attempt and an accident in broad daylight on the Hooghly bridge",0.507051,2004-05-22,0.0,Yuva,6.5,12.0,2004,0.0
0.0,239804.0,"The movie opens with a faulty nanotechnology experiment that results in a massive, deadly explosion. The company's CEO manages to sidestep blame by framing a meddling young reporter (Katherine), who now holds the only surviving evidence needed to expose the truth. All the while, the dangerous nanoparticles - having escaped from the explosion into the stratosphere - threaten to destroy nearby cities with wildly destructive weather patterns. Among the chaos of the storms, and on the run from the authorities, Katherine must - with the help of a young scientist - get the evidence to the government to enlist their help before it's too late...and the deadly disaster turns worldwide.",1.459471,2005-09-24,0.0,Path of Destruction,4.5,5.0,2005,0.0
0.0,184824.0,"Daniel Pardway, starting with almost nothing after the great Chicago fire, builds the biggest department store in town. He wants to pass on the business to his three sons and daughter, but has to deal with their lack of interest or aptitude.",0.882129,1933-04-14,0.0,Sweepings,0.0,0.0,1933,0.0
0.0,77716.0,"At the heart of this true story is Damien Oliver, a young jockey who loses his only brother in a tragic racing accident, hauntingly reflecting of the way their father died 27 years earlier. After suffering through a series of discouraging defeats, Damien teams with Irish trainer Dermot Weld, and triumphs at the 2002 Melbourne Cup in one of the most thrilling finales in sporting history.",0.725869,2011-11-13,0.0,The Cup,4.3,5.0,2011,0.0
0.0,107073.0,"Ceci, a seven year old girl, has to keep a huge secret, but she doesn't completely understand what is the secret about. The life of her family depends on her silence. But what exactly must she keep silent about? Ceci and her mom live hidden from military repression in Argentina. Ceci asks herself: what must she say? What should she really believe and do in order to deserve the love of her mother and others?",0.175473,2011-02-15,0.0,The Prize,5.9,4.0,2011,0.0
0.0,46431.0,"A 15-year-old girl's transformation from conservative Southern Baptist to liberal Christian and ardent feminist parallels her fight for sex education and gay rights in Lubbock, Texas.",0.002353,2005-06-21,0.0,The Education Of Shelby Knox,0.0,0.0,2005,0.0
0.0,44606.0,"Story of desolation as two friends travel from Nova Scotia to Toronto in hope of finding a better life. Drifting from job to job: bottling plant, car wash, bowling alley, newspaper delivery, and in between enjoying the night life of the big city. Their previous life is looking better all the time. This movie is a time capsule of Toronto's Yonge Street - record stores (defunct A&amp;A's), bars, and old neighbourhood side streets.",0.204145,1970-07-02,0.0,Goin' Down the Road,6.2,6.0,1970,0.0
0.0,23529.0,"Esmeralda is a teenager with an unusual obsession: she collects lost, forgotten or discarded objects from people she doesn't know and keeps them in a box beneath her bed. This is the tale of three objects in the box and the people behind them, all in some way incapable of relating to the person they love most. It is also a tale of the box itself, and of how Esmeralda learns to open it, to feel and to hoard the most valuable thing of all: human relations.",1.195679,2008-09-23,0.0,Cosas insignificantes,4.3,5.0,2008,0.0
0.0,42525.0,People in a small German village in the last valley to remain untouched by the devastating Thirty Years' War try to exist in peace with a group of soldiers occupying the valley.,5.729707,1971-01-28,0.0,The Last Valley,6.2,14.0,1971,0.0
0.0,45064.0,Hata Göteborg är historien om ett grabbgäng där vänskapen mer börjat likna en terrorbalans och slagsmålen blivit viktigare än fotbollen. När göteborgaren Isak dyker upp och visar att det finns mer i livet börjar det hända saker i gänget. Hata Göteborg - En dramakomedi om manlighet när den är som allra sämst.,0.884324,2007-05-04,0.0,Hata Göteborg,8.0,1.0,2007,0.0
0.0,63318.0,"In this story of friendship and reproductive rights, 14 years in the relationship between two very dissimilar women are chronicled. Pauline (Valerie Mairesse) is a middle-class city girl, at odds with her very conventional family. Suzanne (Therese Liotard) is several years older, a country girl with two illegitimate children and another (whom she cannot support) on the way. Pauline loans Suzanne money for an (illegal) abortion. At this point, the two separate and communicate mainly through postcards. Some years later, they meet at an abortion rally, and they have many adventures and stories to share with one another.",0.008939,1977-03-09,0.0,"One Sings, the Other Doesn't",6.5,2.0,1977,0.0
0.0,70772.0,A girl calls on her brother's imaginary friend to banish a mischievous boogeyman who has framed her for his pranks.,2.323756,1999-10-09,0.0,Don't Look Under the Bed,5.6,23.0,1999,0.0
54000000.0,242.0,"In the midst of trying to legitimize his business dealings in 1979 New York and Italy, aging mafia don, Michael Corleone seeks forgiveness for his sins while taking a young protege under his wing.",17.185349,1990-12-24,136766062.0,The Godfather: Part III,7.1,1589.0,1990,2.532704851851852
0.0,139799.0,"The Glass Slipper (1955) is a musical film adaptation of Cinderella, made by MGM, directed by Charles Walters and produced by Edwin H. Knopf from a screenplay by Helen Deutsch. The music score is by Bronislau Kaper, the cinematography by Arthur E. Arling, the art direction by Daniel B. Cathcart and Cedric Gibbons and costume design by Walter Plunkett and Helen Rose.",2.443375,1955-01-01,0.0,The Glass Slipper,6.1,8.0,1955,0.0
30000000.0,112205.0,"The Manzoni family, a notorious mafia clan, is relocated to Normandy, France under the witness protection program, where fitting in soon becomes challenging as their old habits die hard.",8.047735,2013-09-13,36894225.0,The Family,6.1,1052.0,2013,1.2298075
0.0,18068.0,"Babar is a young elephant in the great forest. Whilst out with his mother a hunter kills his mother and he flees to escape the same fate. He eventually finds himself in a human city and experiences the many differences between city and forest life. Treated as an outsider he is taken in by an elderly woman, dressed in fancy suits, taught to write and count and is brought up in human culture.",0.294109,1999-04-28,0.0,Babar: King of the Elephants,6.1,7.0,1999,0.0
0.0,98064.0,"A feature documentary film set in Hollywood, examining a radical experiment in '70s utopian living. The Source Family were the darlings of the Sunset Strip until their communal living, outsider ideals and spiritual leader Father Yod's 13 wives became an issue with local authorities. They fled to Hawaii, leading to their dramatic demise.",0.296608,2011-11-02,0.0,The Source Family,6.0,8.0,2011,0.0
0.0,11499.0,"For three years after being forced from office, Nixon remained silent. But in summer 1977, the steely, cunning former commander-in-chief agreed to sit for one all-inclusive interview to confront the questions of his time in office and the Watergate scandal that ended his presidency. Nixon surprised everyone in selecting Frost as his televised confessor, intending to easily outfox the breezy British showman and secure a place in the hearts and minds of Americans. Likewise, Frost's team harboured doubts about their boss's ability to hold his own. But as the cameras rolled, a charged battle of wits resulted.",11.641771,2008-10-15,0.0,Frost/Nixon,7.2,333.0,2008,0.0
0.0,66605.0,"Russell Peters once again delivers his trademark take on race and culture as well as his lightning quick improv. Russell shares his observations on everything from the declining population of white people, to the stereotyping of Arabs, to his recent travels in India.",0.626616,2011-03-23,0.0,Russell Peters: The Green Card Tour,6.7,8.0,2011,0.0
0.0,96186.0,"In this scene is shown a magician behind an ordinary table, upon which he suddenly and mysteriously causes to appear a large box, into which he leaps. The sides of the box fall to the ground, but instead of containing the magician a lively clown steps forth who further mystifies the audience by causing the box to disappear, and in its place is seen a fully laid table with a smoking dinner, to which the clown applies himself. The table, however, suddenly disappears much to the astonishment of the clown, who is confronted by the magician in the garb of Mephistopheles. This he suddenly changes to that of a sculptor, and in the background is seen a pedestal with the bust of a young lady, which comes to life as the sculptor applies the mallet and chisel.",0.247933,1898-01-01,0.0,The Magician,6.4,7.0,1898,0.0
0.0,162592.0,"A collection of short films made by the Lumiere brothers, a team of pioneering filmmakers in turn-of-the-century France, narrated by Bertrand Tavernier.",0.036823,1996-07-18,0.0,The Lumière Brothers' First Films,7.0,1.0,1996,0.0
0.0,45945.0,"Set in 1970s Britain, a man drives from London to Bristol to investigate his brother's death. The purpose of his trip is offset by his encounters with a series of odd people.",0.107973,1979-11-30,0.0,Radio On,5.0,1.0,1979,0.0
0.0,41253.0,Film adaptation of the George Abbott Broadway musical about a Washington Senators fan who makes a pact with the Devil to help his baseball team win the league pennant.,0.882202,1958-07-23,0.0,Damn Yankees!,7.2,9.0,1958,0.0
0.0,200863.0,"Lady Chaplin is a beautiful woman, she is a fashion stylist and she owns an atelier in Paris. Zoltan is a rich American specialized in submarine researches. Dick Malloy is an American secret agent. What have the three in common? Perhaps a sunk American atomic submarine with sixteen missiles still on board? And why every other scene one, two, ten or more men are trying to kill Malloy in every conceivable way?",0.520407,1966-08-12,0.0,Special Mission Lady Chaplin,0.0,0.0,1966,0.0
0.0,27134.0,"A boy declares his love for his girlfriend, only to die the same night. He is brought back to life by his mother as a flesh-craving zombie, who sires more teen undead while trying to control his, er, appetite for his beloved.",4.912303,2005-06-07,0.0,Boy Eats Girl,5.4,19.0,2005,0.0
0.0,19072.0,"An English mystery novelist invites a medium to his home, so she may conduct a séance for a small gathering. The writer hopes to gather enough material for the book he's working on, as well as to expose the medium as a charlatan. However, proceedings take an unexpected turn, resulting in a chain of supernatural events being set into motion that wreak havoc on the man's present marriage.",3.219717,1945-05-14,0.0,Blithe Spirit,5.9,25.0,1945,0.0
0.0,17266.0,"This lavish small-screen adaptation of Homer's ancient epic--replete with exotic Maltese and Turkish locations, state-of-the-art special effects, and many bronzed muscles gleaming with sweat--chronicles the voyage home of a Trojan hero, Odysseus, and includes many more scenes of his faithful, beautiful wife dodging leering suitors at home than Homer ever composed.",4.315717,1997-05-18,0.0,The Odyssey,6.3,54.0,1997,0.0
0.0,40718.0,"Captain Ralls fights Dutch shipping magnate Mayrant Sidneye for the woman he loves, Angelique Desaix, and for a fortune in gold aboard the Red Witch.",0.989629,1948-12-30,0.0,Wake of the Red Witch,5.2,12.0,1948,0.0
0.0,352387.0,"Fool's Day is a dark comedy about a 4th grade class that pull an innocent, April Fool's prank on their teacher...that accidentally kills her. Panicked and convinced they will go to prison, the blood splattered classmates try to cover up the murder and dispose of the body before their D.A.R.E. officer shows up for his weekly lesson.",0.058303,2013-04-18,0.0,Fool's Day,10.0,1.0,2013,0.0
0.0,112161.0,A womanizer teaches his clueless friend the rules about being single and avoiding emotional attachment.,0.125429,2012-06-01,0.0,6 Month Rule,5.7,3.0,2012,0.0
900000.0,19344.0,"Annabelle is the wise-beyond-her-years newcomer to an exclusive Catholic girls school. Having been expelled from her first two schools she's bound to stir some trouble. Sparks fly though when sexual chemistry appears between her and the Head of her dorm and English teacher, Simone Bradley. Annabelle pursues her relentlessly and until the end the older woman manages to avoid the law.",7.528482,2006-03-08,0.0,Loving Annabelle,6.4,55.0,2006,0.0
42000000.0,49527.0,"An ex-cop turned con threatens to jump to his death from a Manhattan hotel rooftop. The NYPD dispatch a female police psychologist to talk him down. However, unbeknownst to the police on the scene, the suicide attempt is a cover for the biggest diamond heist ever pulled.",10.528173,2012-01-13,46221189.0,Man on a Ledge,6.2,936.0,2012,1.1005045
0.0,5589.0,No overview found.,0.375001,1968-06-07,0.0,Šíleně smutná princezna,6.1,4.0,1968,0.0
0.0,55734.0,"American football coach Chuck Dichter has worked wonders with the Buffalo Bills, and is even confident to crown his career with a Super Bowl victory, but before the play-offs an oyster food-poisoning wipes out his first team for a month. Dan Heller, an insurance salesman and former college quarterback, who was hired -relactantly, but his wife twisted his arm- just for practice, now has to captain and train a bunch of rookies and old-timers against the hardest adversaries. Dichter decides to sign up triple Super Bowl-winner Tommy Baker in Dan's place...",0.119456,2002-12-18,0.0,Second String,7.0,1.0,2002,0.0
0.0,22892.0,"Although only a dental assistant, Charlie pretends to be the dentist. After receiving too much anesthesia, a patient can't stop laughing, so Charlie knocks him out with a club.",0.647234,1914-07-09,0.0,Laughing Gas,5.9,9.0,1914,0.0
0.0,6443.0,"As an awkward idealistic high school teacher begins her first job in the city, things turn out to be much tougher than she had imagined.",0.796554,2004-09-16,0.0,The Forest for the Trees,7.7,9.0,2004,0.0
0.0,16342.0,A relaxing Christmas vacation turns into a terrifying fight for survival as the children begin to turn on their parents,7.320166,2008-12-05,0.0,The Children,6.3,116.0,2008,0.0
0.0,29595.0,"This documentary takes the viewer on a deeply personal journey into the everyday lives of families struggling to fight Goliath. From a family business owner in the Midwest to a preacher in California, from workers in Florida to a poet in Mexico, dozens of film crews on three continents bring the intensely personal stories of an assault on families and American values.",1.977106,2005-11-04,0.0,Wal-Mart: The High Cost of Low Price,6.9,24.0,2005,0.0
0.0,159137.0,"Anita tells the story about young, brilliant African American Anita Hill who accuses the Supreme Court nominee Clarence Thomas of unwanted sexual advances during explosive Senate Hearings in 1991 and ignites a political firestorm about sexual harassment, race, power and politics that resonates 20 years later today.",0.526905,2013-03-25,0.0,Anita,6.8,5.0,2013,0.0
0.0,433056.0,The bombing of the Alfred P. Murrah Federal Building in Oklahoma City in April 1995 is the worst act of domestic terrorism in American history. This documentary explores how a series of deadly encounters between American citizens and federal law enforcement—including the standoffs at Ruby Ridge and Waco—led to it.,1.109178,2017-01-21,0.0,Oklahoma City,6.4,11.0,2017,0.0
0.0,64450.0,"A young man tries to make some money so he can marry his girlfriend. He takes a job for $2,000 and then soon realizes that this job involves killing a woman.",1.696516,2009-09-23,0.0,Kinatay,5.8,19.0,2009,0.0
0.0,61895.0,A portrait of five men competing in the Miss Gay America pageant.,0.404649,2008-12-26,0.0,Pageant,5.3,3.0,2008,0.0
0.0,197446.0,"Despite cricket fever running wild, there are two people in India who dislike its influence over their lives. The first is Dr. Satyajit Chavan, who will not permit anyone in his home nor the hospital to view nor hear anything related to it; and the second is Kashmira, who is recently married to Sarabjeet Singh, and hates cricket as her husband is obsessed with it and has even neglected to be attentive leave alone take her for a honeymoon. Then there is Hemandra Patel, located in England for over 10 years, works as an airport Janitor, but has told everyone he is a Customs Officer, is awaiting word on his becoming a Citizen, but his fate rests with Immigration Officer, Cook, who hates all Patels, including Sardar Vallabhai Patel. Watch how the world cup influences them, and the shock that awaits Hemandra when he finds that his daughter is secretly seeing an English-African male by the name of Silver.",0.041647,2007-03-16,0.0,Hattrick,5.0,1.0,2007,0.0
0.0,14704.0,"The donkey, Rucio, tells the true story of Don Quixote and defends the idea that he wasn't insane, but a very intelligent, passionate and enthusiastic fellow.",1.782024,2007-12-05,0.0,Donkey X,4.8,14.0,2007,0.0
0.0,2087.0,"Doc McCoy is put in prison because his partners chickened out and flew off without him after exchanging a prisoner with a lot of money. Doc knows Jack Benyon, a rich ""business""-man, is up to something big, so he tells his wife (Carol McCoy) to tell him that he's for sale if Benyon can get him out of prison. Benyon pulls some strings and Doc McCoy is released again. Unfortunately he has to cooperate with the same person that got him to prison.",14.214403,1994-02-11,30.0,The Getaway,5.4,81.0,1994,0.0
20000000.0,12335.0,Three children evacuated from London during World War II are forced to stay with an eccentric spinster (Eglantine Price). The children's initial fears disappear when they find out she is in fact a trainee witch.,10.362012,1971-10-07,17900000.0,Bedknobs and Broomsticks,6.8,260.0,1971,0.895
0.0,106682.0,"A singer holes up at a sinister estate to write new songs for his act. The ghost of his murdered wife begins to haunt him, then the person who actually killed her shows up at the mansion.",0.253987,1978-06-16,0.0,The Comeback,6.0,6.0,1978,0.0
0.0,47724.0,"Superficial people are revealed and drastically changed by circumstance or luck in this a tale of death, seduction, blackmail and theft among British and Americans in Florence in the turbulent days just before World War II.",0.555311,2000-04-14,0.0,Up at the Villa,6.2,6.0,2000,0.0
0.0,6173.0,She is almost deaf and she lip-reads. He is an ex-convict. She wants to help him. He thinks no one can help except himself.,2.98332,2001-10-17,0.0,Read My Lips,7.0,63.0,2001,0.0
13500000.0,10876.0,"A nobleman with a literary flair, the Marquis de Sade lives in a madhouse where a beautiful laundry maid smuggles his erotic stories to a printer, defying orders from the asylum's resident priest. The titillating passages whip all of France into a sexual frenzy, until a fiercely conservative doctor tries to put an end to the fun.",5.387711,2000-11-22,7060876.0,Quills,6.8,129.0,2000,0.5230278518518519
0.0,84418.0,A young woman is brought to an asylum to receive special treatment from a mysterious doctor. Dr. Spector does more than just run the hospital -- he offers his patients as sacrifices to Satan.,0.000347,1972-01-01,0.0,Asylum of Satan,0.0,0.0,1972,0.0
0.0,5066.0,"Two Britons are captured and enslaved by invading Romans and taken to Rome. Hengist Pod creates useless inventions, while Horsa is a brave and cunning fighter. One of their first encounters in Rome leaves Hengist being mistaken for a fighter, and gets drafted into the Royal Guard to protect Cleopatra. Cleo doesn't want him around and plots for his sudden demise...",6.143986,1964-11-08,0.0,Carry On Cleo,6.6,30.0,1964,0.0
0.0,163837.0,"A crime reporter (Erik Schumann) uncovers a lurid plot by a Hamburg gang to dose impressionable young girls with LSD in order to enslave them into prostitution. Featuring mad killers, psychedelic acid trips and ladies mud wrestling!",0.490839,1967-10-12,0.0,When Night Falls on the Reeperbahn,5.0,1.0,1967,0.0
1200000.0,24128.0,"David Byrne walks onto the stage and does a solo ""Psycho Killer"". Jerry Harrison, Tina Weymouth and Chris Frantz join him for two more songs. The crew is busy, still setting up. Then, three more musicians and two back-up singers join the band. Everybody sings, plays, harmonizes, dances, and runs. In this concert film, the Talking Heads hardly talk, don't stop, and always make sense.",2.359569,1984-11-16,4978922.0,Stop Making Sense,8.7,47.0,1984,4.149101666666667
0.0,101289.0,Journalist Marion Hargrove enters the Army intending to supplement his income by writing about his training experiences. He muddles through basic training at Fort Bragg with the self-serving help of a couple of buddies intent on cutting themselves in on that extra income.,0.079153,1944-03-18,0.0,"See Here, Private Hargrove",0.0,0.0,1944,0.0
0.0,34381.0,"On Broadway tells the story of Jack O'Toole, a 30-something Boston everyman, who writes a play about his dead uncle as a way to reconnect with his hard-nosed dad. With no money and just his gut to guide him, Jack quits his job as a carpenter so that he can mount a production of his play on the only stage he can afford: in the back room of his neighborhood pub, on a little street called Broadway.",0.249291,2007-04-25,0.0,On Broadway,0.0,0.0,2007,0.0
0.0,5558.0,"Bourgeois convention is demolished in Luis Buñuel’s surrealist gem. Featuring an elegant soiree with guests seated at toilet bowls, poker-playing monks using religious medals as chips, and police officers looking for a missing girl who is right under their noses, this perverse, playfully absurd comedy of non sequiturs deftly compiles many of the themes that preoccupied Buñuel throughout his career—from the hypocrisy of conventional morality to the arbitrariness of social arrangements.",2.427337,1974-09-10,0.0,The Phantom of Liberty,7.4,46.0,1974,0.0
0.0,213587.0,"Yuna lives on a remote Ryukyu island in Japan dividing her time between studies and tending the home for her father, a stoic sugar cane farmer. For reasons unknown to Yuna, her father has been ostracized by the rest of his family. Like generations before her, Yuna will move to the big island of Okinawa to finish her education, but before she leaves she must lead her traditional music circle in a farewell concert. In her stirring portrayal of Yuna, accomplished pop and television star, Miyoshi Ayaka sings and plays the sanmisen, a traditional Japanese stringed instrument. Director Yoshida has worked closely with the locals of Minamodaito to craft a sensitive and poignant impression of a young girl on the cusp of adulthood, torn between the alternately attractive and conflicting natures of tradition and progress.",0.989639,2013-04-25,0.0,Leaving on the 15th Spring,6.3,3.0,2013,0.0
0.0,397514.0,"Jennifer, an Australian girl on the run from her past, turns up in Amsterdam and, in a desperate attempt to blend in, joins a coach-load of tourists on a tour of Holland's old windmills. When the bus breaks down in the middle of nowhere, she and the other tourists are forced to seek shelter in a disused shed beside a sinister windmill where a devil-worshiping miller once ground the bones of locals instead of grain. As members of the group start to disappear, Jennifer learns that they all have something in common – a shared secret that seems to mark them all for doom.",4.643175,2016-08-29,0.0,The Windmill Massacre,5.0,41.0,2016,0.0
0.0,95508.0,"A juvenile delinquent gets out of the pen and immediately embarks on a rampage of untethered anger, most of it directed at the girlfriend of the journalist who helped send him up.",0.171429,1960-09-03,0.0,The Warped Ones,6.5,4.0,1960,0.0
0.0,103344.0,0,1.217071,2012-04-30,0.0,Dépression et des Potes,5.1,27.0,2012,0.0
0.0,333696.0,"Naked Among Wolves (German: Nackt unter Wölfen) is a German drama film directed by Philipp Kadelbach in 2015. It is based on the novel of the same name by Bruno Apitz, which was published in 1958 by the East German Publishing house. It was created for television, it is the third film version of the literary text. The film takes place in the years 1944 and 1945 towards the end of World War II in the Buchenwald concentration camp.",4.885995,2015-04-01,0.0,Naked Among Wolves,7.6,30.0,2015,0.0
0.0,42599.0,"TV personality Robert Danvers, an exceedingly vain rotter, seduces young women daily, never staying long with one. He meets his match in Marion, an American, 19, who's available but refuses any romantic illusions.",6.627273,1970-12-15,0.0,There's a Girl in My Soup,5.9,17.0,1970,0.0
9000000.0,29514.0,"Two horror segments based on Edgar Allan Poe stories set in and around the city of Pittsburgh. ""The Facts in the Case of M. Valdemar"" concerns a cheating wife who is trying to scam her dying husband out of millions by having her doctor/hypnotist lover hypnotize the geezer into signing his dough over to her. The old man dies while under hypnosis and is stuck in the limbo between the here and the hereafter. The door to the physical world is opened and the undead attempt to enter it. ""Black Cat"" is the story of Rodd Usher, an alcoholic photographer/artist, who descends into madness after he kills a stray cat that his live-in girlfriend Annabelle brings home. One murder leads to another, and the complex cover-ups begin.",8.027314,1990-01-25,0.0,Two Evil Eyes,6.1,36.0,1990,0.0
0.0,359105.0,A Filipino general who believes he can turn the tide of battle in the Philippine-American war. But little does he know that he faces a greatest threat to the country's revolution against the invading Americans.,1.135678,2015-09-09,0.0,Heneral Luna,8.0,16.0,2015,0.0
3000000.0,127913.0,"Based on an astonishing true incident that took place on the frigid seas off Iceland in 1984, The Deep fashions a modern-day everyman myth about the sole survivor of a shipwreck, whose superhuman will to survive made him both an inexplicable scientific phenomenon and a genuine national hero.",2.469216,2012-09-07,0.0,The Deep,6.2,21.0,2012,0.0
6000000.0,28053.0,"The Rizzos, a family who doesn't share their habits, aspirations, and careers with one another, find their delicate web of lies disturbed by the arrival of a young ex-con brought home by Vince, the patriarch of the family, who is a corrections officer in real life, and a hopeful actor in private.",7.016044,2009-03-06,6670712.0,City Island,6.9,114.0,2009,1.1117853333333334
1400000.0,26.0,"Eyal, an Israeli Mossad agent, is given the mission to track down and kill the very old Alfred Himmelman, an ex-Nazi officer, who might still be alive. Pretending to be a tourist guide, he befriends his grandson Axel, in Israel to visit his sister Pia. The two men set out on a tour of the country during which, Axel challenges Eyal's values.",1.709996,2004-02-05,0.0,Walk on Water,6.5,20.0,2004,0.0
0.0,25087.0,"After thief Alex Cardo gets caught while stealing an ancient katana in East Asia, he soon finds himself imprisoned and beaten up by the crowd there. One of the guards, Demon, feels upset by Alex appearance and tortures him as often as he gets the opportunity. Alex finds a friend and mentor in the jailhouse, Master Sun, who teaches him a superior fighting style called Iron Hand. When a 'best of the best kumite' is to take place, Demon gets an invitation. Now Master Sun and Alex need to find a way to let Alex take part in the kumite too.",3.085207,1996-03-01,684351.0,Bloodsport II,5.2,23.0,1996,0.0
0.0,25973.0,"It's Valentine's Day and Tomhas big plans. He's about to get engaged and has a surprise party planned to share the good news with friends. But things take a turn for the worse. Tom returns home only to discover his girlfriend has packed up and left him. Now, instead of a surprise party, the surprise is on Tom. Fortunately, his friends are there to help him make sense of it all.",0.785591,2007-03-23,0.0,What Love Is,5.0,6.0,2007,0.0
3500000.0,339.0,An anthology of 5 different cab drivers in 5 American and European cities and their remarkable fares on the same eventful night.,8.291886,1991-10-03,2015810.0,Night on Earth,7.5,165.0,1991,0.5759457142857143
0.0,5261.0,"What To Do In Case of Fire? tells the humorous and touching story of six former creative anarchists who lived as house squatters in Berlin during its heyday in the 80s when Berlin was still an island in the middle of the former eastern Germany. At the end of the 80s they went their separate ways with the exception of Tim and Hotte, who have remained true to their ideals and continue to fight the issues they did as a group. In 2000, with Berlin as Germany's new capital, an event happens forcing the group out of existential reason to reunite and, ultimately, come to grips with the reason they separated 12 years ago.",1.510797,2001-11-01,0.0,What to Do in Case of Fire?,6.3,14.0,2001,0.0
0.0,64383.0,0,0.974722,2006-12-06,0.0,Bad Faith,5.8,19.0,2006,0.0
0.0,28971.0,A fading music hall comedian tries to help a despondent ballet dancer learn to walk and to again feel confident about life.,10.755881,1952-10-31,0.0,Limelight,8.0,99.0,1952,0.0
0.0,70706.0,"Two New York City girls make a pact to lose their virginity during their first summer out of high school. When they both fall for the same street artist, the friends find their connection tested for the first time.",12.32849,2013-01-22,0.0,Very Good Girls,5.9,145.0,2013,0.0
0.0,33079.0,"Madeleine Damien is the fashion editor of a slick Manhattan magazine by day and a lively party girl by night. Unfortunately, the pressures of her job, including kowtowing to a hefty advertiser, and her bad luck with men are driving her to a breakdown. She seeks the help of a psychiatrist, and under his orders, quits her job and moves into a smaller flat under a new identity. She becomes interested in painting and a handsome neighbor. He soon finds out about her past when an ex-suitor implicates her in a murder.",0.394262,1947-05-16,0.0,Dishonored Lady,4.6,5.0,1947,0.0
75000000.0,7450.0,"A young man finds out that he holds the key to restoring hope and ensuring survival for the human race, while an alien species called the Dredge are bent on mankind's destruction.",7.515631,2000-06-16,36754634.0,Titan A.E.,6.3,320.0,2000,0.49006178666666667
0.0,138550.0,"Pilo is a 10-year-old boy who lives with his mother in a small house on an asteroid near a giant blue planet. Every night Pilo stares at the stars from his balcony. According to his grandfather, there is a machine that generates stars every night, and if one day it goes off and the stars go blue, a member of his family will be the one to repair the machine. Pilo daydreams about the legend and looks forward to the day he can join his grandpa in repairing the machine. He doesn't suspect that when it happens, he will be on his own. Pilo will experience a great adventure on his way to repairing the machine, so that the stars can go back to the ad infinitum. This trip will change him completely and for good, confronting the family destiny, becoming man and hero. An unusual blend of 3D animation and sci-fi film for the whole family.",0.344831,2012-08-30,0.0,The Star Making Machine,4.5,2.0,2012,0.0
0.0,331351.0,"In order to get out of an extreme situation, would you consider committing murder if the victim himself is asking for it?",0.694197,2015-03-10,0.0,Innocent Killers,5.4,8.0,2015,0.0
0.0,323262.0,"An anthology feature film that puts a uniquely dark and original spin on some of the most iconic and beloved holidays of all time by challenging our folklore, traditions and assumptions.",7.19726,2016-04-22,0.0,Holidays,4.8,120.0,2016,0.0
0.0,47084.0,"The series tells the story of Amy Dorrit, who spends her days earning money for the family and looking after her proud father, who is a long term inmate of Marshalsea debtors' prison in London. Amy and her family's world is transformed when her boss's son, Arthur Clennam, returns from overseas to solve his family's mysterious legacy and discovers that their lives are interlinked.",0.583234,2008-10-26,0.0,Little Dorrit,7.5,8.0,2008,0.0
0.0,189650.0,A newsman (Glenn Ford) exposes a doctor (Miles Mander) running an adoption ring from a home for expectant mothers.,0.044963,1940-06-14,0.0,Babies For Sale,0.0,0.0,1940,0.0
0.0,192028.0,"Amid the nation’s ongoing debate over health care reform, this bracing new documentary examines the everyday realities of Americans who lack access to affordable medical treatment. Filmed during three days in the operation of a “no-cost” clinic set up annually at Bristol, Tennessee’s NASCAR speedway, Remote Area Medical documents the range of medical care the eponymous organization provides to low-income patients in the heart of Appalachia.",0.035766,2013-04-06,0.0,Remote Area Medical,0.0,0.0,2013,0.0
57000000.0,71676.0,"When the devil resurfaces with aims to take over the world in human form, Johnny Blaze reluctantly comes out of hiding to transform into the flame-spewing supernatural hero Ghost Rider -- and rescue a 10-year-old boy from an unsavory end.",9.421301,2011-12-10,149217355.0,Ghost Rider: Spirit of Vengeance,4.7,1163.0,2011,2.6178483333333333
